pseudoprofile_id,predictor_var_id,criterion_var_id,relevance_score_0_1_comma5,relevance_score_0_1_float
pseudoprofile_FTC_ID046,P03,C05,"0,55000",0.55
pseudoprofile_FTC_ID046,P04,C01,"0,70000",0.7
pseudoprofile_FTC_ID046,P04,C02,"0,75000",0.75
pseudoprofile_FTC_ID046,P04,C03,"0,65000",0.65
pseudoprofile_FTC_ID046,P04,C04,"0,90000",0.9
pseudoprofile_FTC_ID046,P04,C05,"0,70000",0.7
pseudoprofile_FTC_ID046,P05,C01,"0,60000",0.6
pseudoprofile_FTC_ID046,P05,C02,"0,60000",0.6
pseudoprofile_FTC_ID046,P05,C03,"0,58000",0.58
pseudoprofile_FTC_ID046,P05,C04,"0,64000",0.64
pseudoprofile_FTC_ID046,P05,C05,"0,72000",0.72
pseudoprofile_FTC_ID048,P01,C01,"0,62000",0.62
pseudoprofile_FTC_ID048,P01,C02,"0,60000",0.6
pseudoprofile_FTC_ID048,P01,C04,"0,65000",0.65
pseudoprofile_FTC_ID048,P01,C05,"0,55000",0.55
pseudoprofile_FTC_ID048,P01,C06,"0,60000",0.6
pseudoprofile_FTC_ID048,P02,C01,"0,50000",0.5
pseudoprofile_FTC_ID048,P02,C02,"0,68000",0.68
pseudoprofile_FTC_ID048,P02,C04,"0,66000",0.66
pseudoprofile_FTC_ID048,P02,C05,"0,60000",0.6
pseudoprofile_FTC_ID048,P02,C06,"0,55000",0.55
pseudoprofile_FTC_ID048,P03,C01,"0,70000",0.7
pseudoprofile_FTC_ID048,P03,C02,"0,50000",0.5
pseudoprofile_FTC_ID048,P03,C04,"0,54000",0.54
pseudoprofile_FTC_ID048,P03,C05,"0,60000",0.6
pseudoprofile_FTC_ID048,P03,C06,"0,50000",0.5
pseudoprofile_FTC_ID048,P04,C01,"0,60000",0.6
pseudoprofile_FTC_ID048,P04,C02,"0,58000",0.58
pseudoprofile_FTC_ID048,P04,C04,"0,75000",0.75
pseudoprofile_FTC_ID048,P04,C05,"0,65000",0.65
pseudoprofile_FTC_ID048,P04,C06,"0,60000",0.6
pseudoprofile_FTC_ID048,P05,C01,"0,60000",0.6
pseudoprofile_FTC_ID048,P05,C02,"0,65000",0.65
pseudoprofile_FTC_ID048,P05,C04,"0,50000",0.5
pseudoprofile_FTC_ID048,P05,C05,"0,58000",0.58
pseudoprofile_FTC_ID048,P05,C06,"0,58000",0.58
pseudoprofile_FTC_ID003,P01,C01,"0,80000",0.8
pseudoprofile_FTC_ID003,P01,C02,"0,75000",0.75
pseudoprofile_FTC_ID003,P01,C03,"0,72000",0.72
pseudoprofile_FTC_ID003,P01,C04,"0,70000",0.7
pseudoprofile_FTC_ID003,P01,C05,"0,68000",0.68
pseudoprofile_FTC_ID003,P01,C06,"0,65000",0.65
pseudoprofile_FTC_ID003,P01,C07,"0,63000",0.63
pseudoprofile_FTC_ID003,P01,C08,"0,60000",0.6
pseudoprofile_FTC_ID003,P02,C01,"0,65000",0.65
pseudoprofile_FTC_ID003,P02,C02,"0,70000",0.7
pseudoprofile_FTC_ID003,P02,C03,"0,50000",0.5
pseudoprofile_FTC_ID003,P02,C04,"0,55000",0.55
pseudoprofile_FTC_ID003,P02,C05,"0,60000",0.6
pseudoprofile_FTC_ID003,P02,C06,"0,55000",0.55
pseudoprofile_FTC_ID003,P02,C07,"0,50000",0.5
pseudoprofile_FTC_ID003,P02,C08,"0,45000",0.45
pseudoprofile_FTC_ID003,P03,C01,"0,55000",0.55
pseudoprofile_FTC_ID003,P03,C02,"0,60000",0.6
pseudoprofile_FTC_ID003,P03,C03,"0,50000",0.5
pseudoprofile_FTC_ID003,P03,C04,"0,55000",0.55
pseudoprofile_FTC_ID003,P03,C05,"0,50000",0.5
pseudoprofile_FTC_ID003,P03,C06,"0,48000",0.48
pseudoprofile_FTC_ID003,P03,C07,"0,52000",0.52
pseudoprofile_FTC_ID003,P03,C08,"0,66000",0.66
pseudoprofile_FTC_ID003,P04,C01,"0,50000",0.5
pseudoprofile_FTC_ID003,P04,C02,"0,55000",0.55
pseudoprofile_FTC_ID003,P04,C03,"0,60000",0.6
pseudoprofile_FTC_ID003,P04,C04,"0,70000",0.7
pseudoprofile_FTC_ID003,P04,C05,"0,50000",0.5
pseudoprofile_FTC_ID003,P04,C06,"0,60000",0.6
pseudoprofile_FTC_ID003,P04,C07,"0,62000",0.62
pseudoprofile_FTC_ID003,P04,C08,"0,58000",0.58
pseudoprofile_FTC_ID003,P05,C01,"0,45000",0.45
pseudoprofile_FTC_ID003,P05,C02,"0,40000",0.4
pseudoprofile_FTC_ID003,P05,C03,"0,50000",0.5
pseudoprofile_FTC_ID003,P05,C04,"0,50000",0.5
pseudoprofile_FTC_ID003,P05,C05,"0,45000",0.45
pseudoprofile_FTC_ID003,P05,C06,"0,50000",0.5
pseudoprofile_FTC_ID003,P05,C07,"0,48000",0.48
pseudoprofile_FTC_ID003,P05,C08,"0,40000",0.4
pseudoprofile_FTC_ID003,P06,C01,"0,50000",0.5
pseudoprofile_FTC_ID003,P06,C02,"0,45000",0.45
pseudoprofile_FTC_ID003,P06,C03,"0,55000",0.55
pseudoprofile_FTC_ID003,P06,C04,"0,60000",0.6
pseudoprofile_FTC_ID003,P06,C05,"0,50000",0.5
pseudoprofile_FTC_ID003,P06,C06,"0,65000",0.65
pseudoprofile_FTC_ID003,P06,C07,"0,60000",0.6
pseudoprofile_FTC_ID003,P06,C08,"0,55000",0.55
pseudoprofile_FTC_ID037,P01,C01,"0,85000",0.85
pseudoprofile_FTC_ID037,P01,C02,"0,78000",0.78
pseudoprofile_FTC_ID037,P01,C03,"0,60000",0.6
pseudoprofile_FTC_ID037,P01,C04,"0,50000",0.5
pseudoprofile_FTC_ID037,P01,C05,"0,40000",0.4
pseudoprofile_FTC_ID037,P01,C06,"0,50000",0.5
pseudoprofile_FTC_ID037,P02,C01,"0,70000",0.7
pseudoprofile_FTC_ID037,P02,C02,"0,60000",0.6
pseudoprofile_FTC_ID037,P02,C03,"0,55000",0.55
pseudoprofile_FTC_ID037,P02,C04,"0,50000",0.5
pseudoprofile_FTC_ID037,P02,C05,"0,45000",0.45
pseudoprofile_FTC_ID037,P02,C06,"0,40000",0.4
pseudoprofile_FTC_ID037,P03,C01,"0,60000",0.6
pseudoprofile_FTC_ID037,P03,C02,"0,55000",0.55
pseudoprofile_FTC_ID037,P03,C03,"0,70000",0.7
pseudoprofile_FTC_ID037,P03,C04,"0,90000",0.9
pseudoprofile_FTC_ID037,P03,C05,"0,50000",0.5
pseudoprofile_FTC_ID037,P03,C06,"0,30000",0.3
pseudoprofile_FTC_ID037,P04,C01,"0,50000",0.5
pseudoprofile_FTC_ID037,P04,C02,"0,55000",0.55
pseudoprofile_FTC_ID037,P04,C03,"0,65000",0.65
pseudoprofile_FTC_ID037,P04,C04,"0,80000",0.8
pseudoprofile_FTC_ID037,P04,C05,"0,50000",0.5
pseudoprofile_FTC_ID037,P04,C06,"0,60000",0.6
pseudoprofile_FTC_ID037,P05,C01,"0,45000",0.45
pseudoprofile_FTC_ID037,P05,C02,"0,35000",0.35
pseudoprofile_FTC_ID037,P05,C03,"0,40000",0.4
pseudoprofile_FTC_ID037,P05,C04,"0,45000",0.45
pseudoprofile_FTC_ID037,P05,C05,"0,42000",0.42
pseudoprofile_FTC_ID037,P05,C06,"0,60000",0.6
pseudoprofile_FTC_ID037,P06,C01,"0,70000",0.7
pseudoprofile_FTC_ID037,P06,C02,"0,60000",0.6
pseudoprofile_FTC_ID037,P06,C03,"0,70000",0.7
pseudoprofile_FTC_ID037,P06,C04,"0,75000",0.75
pseudoprofile_FTC_ID037,P06,C05,"0,50000",0.5
pseudoprofile_FTC_ID037,P06,C06,"0,65000",0.65
pseudoprofile_FTC_ID037,P07,C01,"0,55000",0.55
pseudoprofile_FTC_ID037,P07,C02,"0,65000",0.65
pseudoprofile_FTC_ID037,P07,C03,"0,60000",0.6
pseudoprofile_FTC_ID037,P07,C04,"0,60000",0.6
pseudoprofile_FTC_ID037,P07,C05,"0,50000",0.5
pseudoprofile_FTC_ID037,P07,C06,"0,50000",0.5
pseudoprofile_FTC_ID037,P08,C01,"0,60000",0.6
pseudoprofile_FTC_ID037,P08,C02,"0,60000",0.6
pseudoprofile_FTC_ID037,P08,C03,"0,55000",0.55
pseudoprofile_FTC_ID037,P08,C04,"0,60000",0.6
pseudoprofile_FTC_ID037,P08,C05,"0,50000",0.5
pseudoprofile_FTC_ID037,P08,C06,"0,50000",0.5
pseudoprofile_FTC_ID037,P09,C01,"0,50000",0.5
pseudoprofile_FTC_ID037,P09,C02,"0,45000",0.45
pseudoprofile_FTC_ID037,P09,C03,"0,55000",0.55
pseudoprofile_FTC_ID037,P09,C04,"0,60000",0.6
pseudoprofile_FTC_ID037,P09,C05,"0,40000",0.4
pseudoprofile_FTC_ID037,P09,C06,"0,50000",0.5
pseudoprofile_FTC_ID037,P10,C01,"0,65000",0.65
pseudoprofile_FTC_ID037,P10,C02,"0,60000",0.6
pseudoprofile_FTC_ID037,P10,C03,"0,60000",0.6
pseudoprofile_FTC_ID037,P10,C04,"0,70000",0.7
pseudoprofile_FTC_ID037,P10,C05,"0,50000",0.5
pseudoprofile_FTC_ID037,P10,C06,"0,55000",0.55
pseudoprofile_FTC_ID041,P01,C01,"0,90000",0.9
pseudoprofile_FTC_ID041,P01,C02,"0,85000",0.85
pseudoprofile_FTC_ID041,P01,C03,"0,75000",0.75
pseudoprofile_FTC_ID041,P01,C04,"0,68000",0.68
pseudoprofile_FTC_ID041,P01,C05,"0,65000",0.65
pseudoprofile_FTC_ID041,P01,C06,"0,60000",0.6
pseudoprofile_FTC_ID041,P02,C01,"0,78000",0.78
pseudoprofile_FTC_ID041,P02,C02,"0,70000",0.7
pseudoprofile_FTC_ID041,P02,C03,"0,68000",0.68
pseudoprofile_FTC_ID041,P02,C04,"0,60000",0.6
pseudoprofile_FTC_ID041,P02,C05,"0,65000",0.65
pseudoprofile_FTC_ID041,P02,C06,"0,67000",0.67
pseudoprofile_FTC_ID041,P03,C01,"0,55000",0.55
pseudoprofile_FTC_ID041,P03,C02,"0,60000",0.6
pseudoprofile_FTC_ID041,P03,C03,"0,50000",0.5
pseudoprofile_FTC_ID041,P03,C04,"0,85000",0.85
pseudoprofile_FTC_ID041,P03,C05,"0,70000",0.7
pseudoprofile_FTC_ID041,P03,C06,"0,65000",0.65
pseudoprofile_FTC_ID041,P04,C01,"0,60000",0.6
pseudoprofile_FTC_ID041,P04,C02,"0,75000",0.75
pseudoprofile_FTC_ID041,P04,C03,"0,70000",0.7
pseudoprofile_FTC_ID041,P04,C04,"0,70000",0.7
pseudoprofile_FTC_ID041,P04,C05,"0,62000",0.62
pseudoprofile_FTC_ID041,P04,C06,"0,68000",0.68
pseudoprofile_FTC_ID041,P05,C01,"0,50000",0.5
pseudoprofile_FTC_ID041,P05,C02,"0,45000",0.45
pseudoprofile_FTC_ID041,P05,C03,"0,70000",0.7
pseudoprofile_FTC_ID041,P05,C04,"0,80000",0.8
pseudoprofile_FTC_ID041,P05,C05,"0,78000",0.78
pseudoprofile_FTC_ID041,P05,C06,"0,75000",0.75
pseudoprofile_FTC_ID041,P06,C01,"0,68000",0.68
pseudoprofile_FTC_ID041,P06,C02,"0,62000",0.62
pseudoprofile_FTC_ID041,P06,C03,"0,75000",0.75
pseudoprofile_FTC_ID041,P06,C04,"0,72000",0.72
pseudoprofile_FTC_ID041,P06,C05,"0,60000",0.6
pseudoprofile_FTC_ID041,P06,C06,"0,70000",0.7
pseudoprofile_FTC_ID041,P07,C01,"0,70000",0.7
pseudoprofile_FTC_ID041,P07,C02,"0,65000",0.65
pseudoprofile_FTC_ID041,P07,C03,"0,68000",0.68
pseudoprofile_FTC_ID041,P07,C04,"0,78000",0.78
pseudoprofile_FTC_ID041,P07,C05,"0,72000",0.72
pseudoprofile_FTC_ID041,P07,C06,"0,75000",0.75
